CustomerID,FirstName,LastName,PhoneNumber,Email,Age,Town,County,Region,SignupDate,CustomerSegment,MarketingOptIn
C00795,Amina,Rono,0790450493,amina.rono19@outlook.com,46.0,NYERI,Nyeri,Central,2022-07-13,New,Yes
C00796,Mercy,Auma,+254759626804,mercy.auma20@gmail.com,37.0,Nairobi CBD,nairobi,Nairobi Metro,2022-10-29,Regular,Yes
C00797,Halima,Mohamed,0710 966 215,halima.mohamed21@gmail.com,18.0,Murang'a,Murang'a,Central,2022-05-29,New,Yes
C00798,Naliaka,Kimani,254700719080,naliaka.kimani22@outlook.com,36.0,Kilifi,Kilifi,Coast,2023-02-12,Regular,Yes
C00799,Omar,Cherono,0710105340 ,omar.cherono23@gmail.com,23.0,Kakamega,Kakamega,Western,2023-12-12,Loyal,No
C00800,Emmanuel,Mutua,0722311855,emmanuel.mutua24@gmail.com,44.0,Bungoma,Bungoma,Western,2025-05-28,Regular,Yes
C00801,Emmanuel,Cherono,+254722648667,emmanuel.cherono25@outlook.com,38.0,Karen,Nairobi,Nairobi Metro,2024-12-01,Regular,Yes
C00802,Mercy,Mutua,0745 894 084,mercy.mutua26@gmail.com,21.0,Kisii,Kisii,Nyanza,2022-07-14,New,Y 
C00803,Michael,Maina,254701455804,michael.maina27@gmail.com,31.0,Kisii,Kisii,Nyanza,2023-01-29,Regular,Yes
C00804,John,Nyambura,,john.nyambura28@outlook.com,27.0,Westlands,Nairobi,Nairobi Metro,2025-06-11,New,Yes
C00805,Peter,Abdullahi,0768522004,peter.abdullahi29@gmail.com,26.0,Westlands,Nairobi,Nairobi Metro,2022-01-23,Regular,YES
C00806,Wambui,Njuguna,+254700681784,wambui.njuguna30@gmail.com,29.0,Machakos,Machakos,Eastern,2022-03-04,Loyal,Yes
C00807,Victor,Rono,0710 292 340,victor.rono31@outlook.com,23.0,Nyeri,Nyeri,Central,2022-11-18,New,Y 
C00808,Fatuma,Kilonzo,254733223398,fatuma.kilonzo32@gmail.com,18.0,Machakos,Machakos,Eastern,2024-01-29,Loyal,Yes
C00809,Peter,Chebet,0110250762 ,peter.chebet33@gmail.com,42.0,Kakamega,Kakamega,Western,2023-01-18,New,Yes
C00810,Felix,Njuguna,0745776674,felix.njuguna34@outlook.com,22.0,Karen,Nairobi,Nairobi Metro,2023-01-31,Regular,Yes
C00811,Abdi,Odhiambo,+254790188013,abdi.odhiambo35@gmail.com,33.0,Narok,Narok,Rift Valley,2023-11-17,Regular,Yes
C00812,Muthoni,Mutua,0710 591 310,muthoni.mutua36@gmail.com,36.0,Nyeri,Nyeri,Central,2023-01-11,Loyal,Yes
C00813,Anthony  ,Nyaga,254759281398,anthony.nyaga37@outlook.com,37.0,Bungoma,Bungoma,Western,2023-07-27,Regular,No
C00814,Achieng,Odhiambo,0733908421 ,achieng.odhiambo38@gmail.com,58.0,Busia,busia,Western,2024-06-19,Regular,No
C00815,Brian,Muriithi,0768367926,brian.muriithi39@gmail.com,20.0,Kisii,Kisii,Nyanza,2022-12-16,New,Yes
C00816,Achieng,Kamau,+254700715078,achieng.kamau40@outlook.com,39.0,Kilifi,Kilifi,Coast,2024-03-29,Regular,Yes
C00817,Akinyi,Nyambura,0722 480 393,akinyi.nyambura41@gmail.com,28.0,Ukunda,kwale,Coast,2023-08-27,New,Yes
C00818,Faith,Nyambura,254768615520,faith.nyambura42@gmail.com,18.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-05-08,New,Yes
C00819,Faith,Mutua,0745512080 ,faith.mutua43@outlook.com,29.0,Kisumu,Kisumu,Nyanza,2023-04-27,New,Yes
C00820,George,Nyaga,0110140632,george.nyaga44@gmail.com,27.0,Busia,Busia,Western,2023-10-09,Regular,No
C00821,Wairimu,Gitau,+254710560292,wairimu.gitau45@gmail.com,36.0,Ruiru,Kiambu,Nairobi Metro,2024-06-18,Loyal,Yes
C00822,Kerubo,Kiptoo,0700 612 103,kerubo.kiptoo46@outlook.com,44.0,Murang'a,Murang'a,Central,2022-01-08,New,yes
C00823,Brian,Nyaga,254768287762,brian.nyaga47@gmail.com,39.0,Nyeri,Nyeri,Central,2022-05-25,New,Yes
C00824,Grace,Barasa,0110141993 ,grace.barasa48@gmail.com,,Kisii,Kisii,Nyanza,2024-03-11,Regular,n
C00825,David,Achieng,0768200643,david.achieng49@outlook.com,37.0,Eldoret,Uasin Gishu,Rift Valley,2022-10-16,Regular,No
C00826,Muthoni,Abdullahi,+254722372958,muthoni.abdullahi50@gmail.com,25.0,Narok,Narok,Rift Valley,2024-05-09,Regular,Yes
C00827,Emmanuel,Mwenda,0700 644 096,emmanuel.mwenda51@gmail.com,49.0,Karen,Nairobi,Nairobi Metro,2022-01-27,Loyal,Yes
C00828,Michael,Njoroge,254733854478,michael.njoroge52@outlook.com,21.0,Kisii,Kisii,Nyanza,2024-07-11,New,Yes
C00829,Abdi,Cherono,0722824604 ,abdi.cherono53@gmail.com,50.0,Westlands,Nairobi,Nairobi Metro,2024-10-28,New,Yes
C00830,Grace,Kariuki,0700227318,grace.kariuki54@gmail.com,39.0,Narok,Narok,Rift Valley,2022-04-28,Regular,No
C00831,Faith,Kones,+254710665787,faith.kones55@outlook.com,43.0,Kisumu,Kisumu,Nyanza,2022-10-19,Regular,Yes
C00832,Joseph,Muriithi,0710 950 606,joseph.muriithi56@gmail.com,48.0,Nakuru,Nakuru,Rift Valley,2022-08-11,New,Yes
C00833,Abdi,Ali,254710612491,abdi.ali57@gmail.com,36.0,Mombasa,Mombasa,Coast,2022-04-12,New,No
C00834,Kelvin,Nyambura,0110941041 ,kelvin.nyambura58@outlook.com,31.0,Ol Kalou,Nyandarua,Central,2022-03-09,Regular, No
C00835,Daniel,Sang,0710467020,daniel.sang59@gmail.com,18.0,Thika,Kiambu,Nairobi Metro,2025-03-14,New,No
C00836,Fatuma,Kilonzo,+254745543956,fatuma.kilonzo60@gmail.com,38.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-06-12,Loyal,Yes
C00837,Samuel,Muriithi,0710 421 941,samuel.muriithi61@outlook.com,28.0,Migori,Migori,Nyanza,2022-03-28,Regular,Yes
C00838,Kerubo,Muriithi,254733905162,kerubo.muriithi62@gmail.com,26.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-09-22,New,y
C00839,Wambui,Wanjiru,0700621829 ,wambui.wanjiru63@gmail.com,18.0,Westlands,Nairobi,Nairobi Metro,2022-10-01,VIP,YES
C00840,Kelvin,Kones,0700893202,kelvin.kones64@outlook.com,40.0,Kericho,Kericho,Rift Valley,2024-09-04,New,Yes
C00841,Achieng,Abdullahi,+254759339268,achieng.abdullahi65@gmail.com,56.0,Eldoret,Uasin Gishu,Rift Valley,2022-03-23,Loyal, No
C00842,Naliaka,Mutua,0733 545 275,naliaka.mutua66@gmail.com,23.0,Busia,Busia,Western,2023-07-17,New,Yes
C00843,Anthony,Njoroge,254710611437,anthony.njoroge67@outlook.com,23.0,Nakuru,Nakuru,Rift Valley,2023-01-24,New,Yes
C00844,Omar,Wekesa,0710996470 ,omar.wekesa68@gmail.com,29.0,Migori,Migori,Nyanza,2024-05-03,New,Yes
C00845,Peter,Rono,0759628369,peter.rono69@gmail.com,40.0,Nyeri,Nyeri,Central,2023-05-25,Regular,Yes
C00846,Grace,Kamau,+254768828451,grace.kamau70@outlook.com,26.0,Machakos,Machakos,Eastern,2022-11-18,Regular,Y 
C00847,Collins,Kimani,0722 480 796,collins.kimani71@gmail.com,22.0,Ruiru,Kiambu,Nairobi Metro,2025-03-06,Regular,No
C00848,Yusuf,Muriithi,254700303681,yusuf.muriithi72@gmail.com,37.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-12-11,Regular,Yes
C00849,Kevin,Mohamed,0759684725 ,kevin.mohamed73@outlook.com,31.0,Karen,Nairobi,Nairobi Metro,2023-11-17,Loyal,Yes
C00850,Njeri,Gitau,0701228979,njeri.gitau74@gmail.com,43.0,Narok,Narok,Rift Valley,2024-11-27,Regular,No
C00851,Hassan,Wanjiru,+254790756068,hassan.wanjiru75@gmail.com,18.0,Eldoret,Uasin Gishu,Rift Valley,2025-01-20,Loyal,No
C00852,Zainab,Maina,0745 854 850,zainab.maina76@outlook.com,32.0,Narok,Narok,Rift Valley,2022-07-14,Regular,yes
C00853,Dennis,Rono,254700609451,dennis.rono77@gmail.com,37.0,Ol Kalou,Nyandarua,Central,2025-02-02,Regular,Y 
C00854,Hassan,Wafula,0710922444 ,hassan.wafula78@gmail.com,28.0,Machakos,Machakos,Eastern,2024-08-05,New,y
C00855,Stephen,Gitau,0700115972,stephen.gitau79@outlook.com,45.0,Ol Kalou,Nyandarua,Central,2024-10-30,Regular,NO
C00856,George,Kilonzo,+254110201478,george.kilonzo80@gmail.com,,Nakuru,Nakuru,Rift Valley,2025-03-22,Regular,No
C00857,John,Hassan,0701 558 009,john.hassan81@gmail.com,18.0,Narok,Narok,Rift Valley,2023-09-03,Regular,no
C00858,Emmanuel,Mwenda,254790171153,emmanuel.mwenda82@outlook.com,18.0,Migori,Migori,Nyanza,2023-10-27,Regular,No
C00859,Cherono,Adhiambo,0790523864 ,cherono.adhiambo83@gmail.com,42.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-02-07,New,Yes
C00860,Abdi,Chebet,0759618519,abdi.chebet84@gmail.com,29.0,Karen,Nairobi,Nairobi Metro,2022-12-17,New,YES
C00861,Anthony,Njoroge,+254700122167,anthony.njoroge85@outlook.com,27.0,Kakamega,Kakamega,Western,2022-04-21,New,NO
C00862,Yusuf,Barasa,0110 907 399,yusuf.barasa86@gmail.com,26.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-08-15,VIP,Yes
C00863,Hassan,Nyambura,254110555646,hassan.nyambura87@gmail.com,23.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-05-31,Regular,No
C00864,Felix,Maina,0745919214 ,felix.maina88@outlook.com,33.0,Westlands,Nairobi,Nairobi Metro,2025-03-12,Loyal,No
C00865,Collins,Kariuki,0733527252,collins.kariuki89@gmail.com,32.0,Murang'a,Murang'a,Central,2024-11-30,Regular,YES
C00866,Chebet,Ali,+254700848913,chebet.ali90@gmail.com,27.0,Thika,Kiambu,Nairobi Metro,2024-05-17,New,Yes
C00867,John,Wekesa,0768 587 373,john.wekesa91@outlook.com,37.0,Nyeri,Nyeri,Central,2025-03-06,New, No
C00868,Omar,Njoroge,254710840007,omar.njoroge92@gmail.com,40.0,Ukunda,Kwale,Coast,2023-10-03,Loyal,Yes
C00869,Hassan,Muriithi,0790940049 ,hassan.muriithi93@gmail.com,33.0,Meru,Meru,Eastern,2022-12-25,New,NO
C00870,Moraa,Maina,0745142586,moraa.maina94@outlook.com,34.0,Karen,Nairobi,Nairobi Metro,2022-01-29,New,n
C00871,Nafula,Njuguna,+254110370988,nafula.njuguna95@gmail.com,38.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-06-19,Regular,Yes
C00872,George,Kones,0733 795 847,george.kones96@gmail.com,27.0,Murang'a,Murang'a,Central,2024-05-08,New,yes
C00873,Faith,Wekesa,254710112941,faith.wekesa0@outlook.com,28.0,Kilifi,Kilifi,Coast,2024-06-08,Regular,Yes
C00874,John,Odhiambo,0722157262 ,john.odhiambo1@gmail.com,28.0,Busia,Busia,Western,2024-04-22,Regular,Yes
C00875,David,Achieng,0722889183,david.achieng2@gmail.com,28.0,Meru,Meru,Eastern,2022-08-21,Regular,No
C00876,Nafula,Cherono,+254768948658,nafula.cherono3@outlook.com,51.0,Kilifi,Kilifi,Coast,2024-03-25,New,Yes
C00877,Samuel,Nyaga,0722 580 100,samuel.nyaga4@gmail.com,21.0,Ol Kalou,Nyandarua,Central,2023-03-13,New,Yes
C00878,Emmanuel,Odhiambo,254790684337,emmanuel.odhiambo5@gmail.com,32.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-04-25,New,No
C00879,Moraa,Njoroge,0759304794 ,moraa.njoroge6@outlook.com,36.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-12-17,Regular,Yes
C00880,Halima,Kiptoo,0768519002,halima.kiptoo7@gmail.com,38.0,Karen,Nairobi,Nairobi Metro,2023-07-21,Regular,Yes
C00881,Peter,Mohamed,+254790292929,peter.mohamed8@gmail.com,24.0,Nakuru,Nakuru,Rift Valley,2024-04-21,New,Yes
C00882,Victor,Odhiambo,0790 384 559,victor.odhiambo9@outlook.com,18.0,Meru,Meru,Eastern,2025-02-12,VIP,Yes
C00883,Kelvin,Nyaga,254759593564,kelvin.nyaga10@gmail.com,31.0,Mombasa,Mombasa,Coast,2022-10-17,Regular,Yes
C00884,Emmanuel,Mutua,0722172952 ,emmanuel.mutua11@gmail.com,43.0,Bungoma,Bungoma,Western,2023-11-30,Loyal,NO
C00885,Felix,Hassan,0701228777,felix.hassan12@outlook.com,31.0,Mombasa,Mombasa,Coast,2023-02-03,Regular,yes
C00886,Peter,Muriithi,+254110265563,peter.muriithi13@gmail.com,22.0,Ukunda,Kwale,Coast,2024-04-22,New,No
C00887,Mercy,Kones,0722 144 778,mercy.kones14@gmail.com,35.0,Busia,Busia,Western,2023-08-04,Loyal,NO
C00888,Mercy,Muriithi,254700145276,mercy.muriithi15@outlook.com,30.0,Ruiru,Kiambu,Nairobi Metro,2022-03-04,New,yes
C00889,Brian,Auma,,brian.auma16@gmail.com,45.0,Embu,Embu,Eastern,2022-09-10,Regular,Yes
C00890,Nyokabi,Odhiambo,0710509321,nyokabi.odhiambo17@gmail.com,25.0,Ruiru,Kiambu,Nairobi Metro,2023-02-23,Loyal,y
C00891,Muthoni,Njoroge,+254110807863,muthoni.njoroge18@outlook.com,40.0,KILIFI,Kilifi,Coast,2024-01-05,New,Yes
C00892,John,Odhiambo,0745 797 292,john.odhiambo19@gmail.com,40.0,Embu,Embu,Eastern,2024-06-18,New,Yes
C00893,James,Muriithi,254745311680,james.muriithi20@gmail.com,47.0,Kilifi,Kilifi,Coast,2022-01-08,New,No
C00894,Ibrahim,Mwangi,0733668043 ,ibrahim.mwangi21@outlook.com,,Nairobi CBD,Nairobi,Nairobi Metro,2022-02-02,Regular,yes
C00895,Faith,Njuguna,,faith.njuguna22@gmail.com,28.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-02-25,Loyal,Yes
C00896,Victor,Ali,+254745383655,victor.ali23@gmail.com,38.0,KILIFI,Kilifi,Coast,2022-11-03,Regular,No
C00897,Yusuf,Abdullahi,0700 555 416,yusuf.abdullahi24@outlook.com,39.0,Narok,Narok,Rift Valley,2022-12-02,Regular, No
C00898,Anthony,Kilonzo,254701171770,anthony.kilonzo25@gmail.com,38.0,Bungoma,Bungoma,Western,2022-12-08,VIP,Yes
C00899,Michael,Mwenda,0110146232 ,michael.mwenda26@gmail.com,32.0,Kakamega,Kakamega,Western,2024-08-15,Regular,Y 
C00900,Faith,Kamau,0722723075,faith.kamau27@outlook.com,31.0,Mombasa,Mombasa,Coast,2024-10-10,Loyal,Yes
C00901,David,Kilonzo,+254722764568,david.kilonzo28@gmail.com,29.0,Eldoret,Uasin Gishu,Rift Valley,2023-11-22,Regular,No
C00902,Omar,Rono,0700 741 961,omar.rono29@gmail.com,21.0,Mombasa,Mombasa,Coast,2024-03-01,New,Yes
C00903,Moraa,Rono,254701789697,moraa.rono30@outlook.com,53.0,Busia,Busia,Western,2025-04-24,Regular,YES
C00904,Faith,Abdullahi,,faith.abdullahi31@gmail.com,35.0,Meru,Meru,Eastern,2023-02-25,Regular,Yes
C00905,Dennis,Cherono,0710852597,dennis.cherono32@gmail.com,44.0,Nyeri,Nyeri,Central,2024-06-19,Regular,No
C00906,Njeri,Gitau,+254759417307,njeri.gitau33@outlook.com,26.0,Kakamega,Kakamega,Western,2025-03-26,Regular,y
C00907,Njeri,Cherono,0790 477 324,njeri.cherono34@gmail.com,43.0,Narok,Narok,Rift Valley,2023-10-01,Loyal,Yes
C00908,Omar  ,Onyango,254768857941,omar.onyango35@gmail.com,20.0,Eldoret,Uasin Gishu,Rift Valley,2025-04-01,Regular,No
C00909,Brian,Otieno,0745858832 ,brian.otieno36@outlook.com,40.0,Bungoma,Bungoma,Western,2023-04-24,Loyal,No
C00910,Njeri,Abdullahi,0790622158,njeri.abdullahi37@gmail.com,29.0,Migori,Migori,Nyanza,2022-05-07,VIP,Yes
C00911,Collins,Kamau,+254700541364,collins.kamau38@gmail.com,18.0,Ukunda,Kwale,Coast,2024-04-12,Regular,No
C00912,Dennis,Wafula,0110 843 208,dennis.wafula39@outlook.com,24.0,Kakamega,kakamega,Western,2024-01-31,Regular,No
C00913,Fatuma,Kones,254768741265,fatuma.kones40@gmail.com,34.0,Murang'a,Murang'a,Central,2025-01-19,New,Yes
C00914,James,Rono,0759885657 ,james.rono41@gmail.com,22.0,Kisumu,kisumu,Nyanza,2022-08-09,Regular,Y 
C00915,Samuel,Ali,0701644289,samuel.ali42@outlook.com,38.0,Kisumu,Kisumu,Nyanza,2024-03-29,Loyal,Yes
C00916,Wairimu,Barasa,+254790581868,wairimu.barasa43@gmail.com,41.0,Eldoret,Uasin Gishu,Rift Valley,2023-08-17,Regular,No
C00917,Achieng,Nyambura,0710 197 201,achieng.nyambura44@gmail.com,,Thika,Kiambu,Nairobi Metro,2025-02-17,Regular,Yes
C00918,Moraa,Kamau,254722863640,moraa.kamau45@outlook.com,35.0,Meru,Meru,Eastern,2023-05-17,Loyal,Yes
C00919,James,Muriithi,0768496687 ,james.muriithi46@gmail.com,56.0,Karen,Nairobi,Nairobi Metro,2025-04-14,VIP,Yes
C00920,Chebet,Nyaga,0759642100,chebet.nyaga47@gmail.com,18.0,Kisumu,Kisumu,Nyanza,2024-01-09,Loyal,No
C00921,Michael,Mwenda,+254700374708,michael.mwenda48@outlook.com,36.0,Embu,Embu,Eastern,2023-01-17,New,Yes
C00922,Chebet,Hassan,0745 313 201,chebet.hassan49@gmail.com,30.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-10-12,Loyal,No
C00923,Samuel,Otieno,254722364041,samuel.otieno50@gmail.com,,Kakamega,Kakamega,Western,2024-05-18,Loyal,Yes
C00924,Cherono,Kamau,0710419912 ,cherono.kamau51@outlook.com,51.0,Machakos,Machakos,Eastern,2024-04-13,Regular,No
C00925,Yusuf,Chebet,0733733324,yusuf.chebet52@gmail.com,18.0,Kisii,Kisii,Nyanza,2024-11-17,Regular,No
C00926,Stephen,Onyango,+254701349208,stephen.onyango53@gmail.com,36.0,Migori,Migori,Nyanza,2024-03-30,New,Y 
C00927,Victor,Cherono,0745 721 140,victor.cherono54@outlook.com,40.0,Embu,Embu,Eastern,2022-12-22,New,Yes
C00928,Felix,Ali,254110183036,felix.ali55@gmail.com,40.0,Ruiru,Kiambu,Nairobi Metro,2022-03-28,New,No
C00929,Peter,Kamau,0790496103 ,peter.kamau56@gmail.com,32.0,Machakos,Machakos,Eastern,2025-02-07,Regular,No
C00930,Habiba,Achieng,0722466597,habiba.achieng57@outlook.com,51.0,Kilifi,Kilifi,Coast,2024-09-19,Regular, No
C00931,Habiba,Adhiambo,,habiba.adhiambo58@gmail.com,39.0,Ol Kalou,Nyandarua,Central,2025-01-22,New,Yes
C00932,Abdi,Achieng,0745 653 234,abdi.achieng59@gmail.com,38.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-07-09,New,Yes
C00933,Joseph,Njuguna,254710253588,joseph.njuguna60@outlook.com,32.0,Kisii,kisii,Nyanza,2022-08-07,New,Yes
C00934,Halima,Kiptoo,0733738317 ,halima.kiptoo61@gmail.com,,Meru,Meru,Eastern,2022-10-18,Regular,Yes
C00935,Ibrahim,Barasa,0745758659,ibrahim.barasa62@gmail.com,39.0,Ukunda,Kwale,Coast,2022-08-28,Loyal,NO
C00936,Victor,Njuguna,+254745890341,victor.njuguna63@outlook.com,,Kilifi,Kilifi,Coast,2022-12-22,New,Yes
C00937,Kerubo,Kones,0745 569 997,kerubo.kones64@gmail.com,27.0,Migori,Migori,Nyanza,2022-08-04,Regular,Yes
C00938,Mercy,Barasa,254745992281,,47.0,Murang'a,Murang'a,Central,2025-02-02,New,YES
C00939,Collins,Mohamed,0745992157 ,collins.mohamed66@outlook.com,42.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-04-01,Loyal,Yes
C00940,Wambui,Njuguna,,wambui.njuguna67@gmail.com,36.0,Kakamega,Kakamega,Western,2022-08-17,Regular,Yes
C00941,Njeri,Kariuki,+254722266670,njeri.kariuki68@gmail.com,30.0,Westlands,Nairobi,Nairobi Metro,2024-12-02,New,Yes
C00942,Brian,Nyaga,0759 569 820,brian.nyaga69@outlook.com,26.0,Kericho,Kericho,Rift Valley,2024-01-08,Regular,Yes
C00943,George,Kones,254110370601,george.kones70@gmail.com,53.0,Ol Kalou,Nyandarua,Central,2025-06-16,New,no
C00944,Habiba,Nyambura,0710985517 ,,18.0,Mombasa,Mombasa,Coast,2023-06-16,Regular,Yes
C00945,Moraa,Kiptoo,0710637902,moraa.kiptoo72@outlook.com,41.0,Kisumu,Kisumu,Nyanza,2022-02-05,New,NO
C00946,Nyokabi,Nyambura,+254733227124,nyokabi.nyambura73@gmail.com,20.0,Ukunda,Kwale,Coast,2024-07-15,Regular,Yes
C00947,Yusuf,Barasa,0701 256 441,yusuf.barasa74@gmail.com,,Nyeri,nyeri,Central,2024-12-24,New,yes
C00948,John,Njoroge,254110279019,john.njoroge75@outlook.com,,Murang'a,Murang'a,Central,2025-07-05,VIP,No
C00949,Wanjiru,Nyambura,0110980122 ,wanjiru.nyambura76@gmail.com,42.0,Narok,Narok,Rift Valley,2023-02-03,Regular,No
C00950,Michael,Nyaga,0745916971,michael.nyaga77@gmail.com,39.0,Eldoret,uasin gishu,Rift Valley,2023-07-07,New,Yes
C00951,Habiba,Adhiambo,+254701170227,habiba.adhiambo78@outlook.com,31.0,Mombasa,Mombasa,Coast,2023-01-25,New,No
C00952,Naliaka,Mwenda,0710 796 940,naliaka.mwenda79@gmail.com,40.0,Migori,Migori,Nyanza,2023-05-13,Regular,Yes
C00953,Akinyi,Cherono,254790211856,akinyi.cherono80@gmail.com,18.0,Migori,Migori,Nyanza,2023-07-27,VIP, No
C00954,Faith,Mutua,0733876272 ,faith.mutua81@outlook.com,44.0,Busia,Busia,Western,2023-08-11,Loyal,Yes
C00955,Wambui,Otieno,0722584549,wambui.otieno82@gmail.com,26.0,Embu,Embu,Eastern,2024-08-31,Regular,No
C00956,Mercy,Kones,+254768247643,mercy.kones83@gmail.com,36.0,Mombasa,Mombasa,Coast,2022-02-13,Loyal,Yes
C00957,John,Gitau,0790 694 509,john.gitau84@outlook.com,18.0,Murang'a,Murang'a,Central,2025-01-29,Regular,Yes
C00958,Fatuma,Achieng,254722311588,fatuma.achieng85@gmail.com,28.0,Kilifi,Kilifi,Coast,2024-01-17,Regular,No
C00959,Wambui,Wanjiru,0710512455 ,wambui.wanjiru86@gmail.com,27.0,Thika,Kiambu,Nairobi Metro,2024-07-06,Regular,No
C00960,Anthony,Wanjiru,0701299457,anthony.wanjiru87@outlook.com,29.0,Nyeri,Nyeri,Central,2022-08-26,Regular,No
C00961,Dennis,Barasa,+254710477246,dennis.barasa88@gmail.com,28.0,Meru,Meru,Eastern,2022-01-22,Loyal,no
C00962,Brian,Kimani,,brian.kimani89@gmail.com,18.0,Ukunda,Kwale,Coast,2022-03-25,Regular,No
C00963,Emmanuel,Mwangi,254745965299,emmanuel.mwangi90@outlook.com,24.0,Kericho,Kericho,Rift Valley,2023-08-18,Loyal,No
C00964,Faith,Auma,0745275846 ,faith.auma91@gmail.com,20.0,Eldoret,Uasin Gishu,Rift Valley,2024-05-29,Loyal,NO
C00965,Daniel,Otieno,0768143029,daniel.otieno92@gmail.com,40.0,Mombasa,Mombasa,Coast,2024-03-04,Regular,No
C00966,Adhiambo,Barasa,,adhiambo.barasa93@outlook.com,26.0,Kericho,Kericho,Rift Valley,2023-06-20,Loyal,no
C00967,Mercy,Maina,0700 288 650,mercy.maina94@gmail.com,18.0,Kilifi,Kilifi,Coast,2022-04-30,New,YES
C00968,Grace,Barasa,254768917527,grace.barasa95@gmail.com,20.0,Migori,Migori,Nyanza,2023-03-14,New,No
C00969,Anthony,Kones,0733371726 ,anthony.kones96@outlook.com,30.0,Kakamega,Kakamega,Western,2023-06-28,New,No
C00970,Cherono,Mwangi,0700347435,cherono.mwangi0@gmail.com,19.0,Mombasa,Mombasa,Coast,2024-12-09,Loyal,No
C00971,Daniel,Mwenda,+254700894818,daniel.mwenda1@gmail.com,26.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-01-21,VIP,No
C00972,Paul,Barasa,0710 599 049,paul.barasa2@outlook.com,26.0,Kericho,Kericho,Rift Valley,2022-01-13,Regular,Yes
C00973,Grace,Otieno,254710438687,grace.otieno3@gmail.com,21.0,Meru,Meru,Eastern,2022-01-12,Loyal,Yes
C00974,Achieng,Chebet,0790935578 ,achieng.chebet4@gmail.com,130.0,Bungoma,Bungoma,Western,2023-06-17,Regular,Yes
C00975,Habiba,Njoroge,0745450260,habiba.njoroge5@outlook.com,28.0,Embu,Embu,Eastern,2024-06-21,VIP,Yes
C00976,Wairimu,Adhiambo,+254745153128,wairimu.adhiambo6@gmail.com,22.0,Nyeri,Nyeri,Central,2023-11-07,Regular,Yes
C00977,Emmanuel,Chebet,0110 199 599,emmanuel.chebet7@gmail.com,34.0,Narok,Narok,Rift Valley,2025-05-20,New,y
C00978,Felix,Barasa,254722369713,felix.barasa8@outlook.com,24.0,Eldoret,Uasin Gishu,Rift Valley,2024-05-09,New,Yes
C00979,Amina,Cherono,0768951656 ,amina.cherono9@gmail.com,43.0,Embu,Embu,Eastern,2024-05-24,Regular,Yes
C00980,Ibrahim,Kamau,0733243078,ibrahim.kamau10@gmail.com,37.0,Kericho,Kericho,Rift Valley,2024-11-04,New,Yes
C00981,Fatuma,Nyaga,+254790194070,fatuma.nyaga11@outlook.com,33.0,Kisumu,Kisumu,Nyanza,2023-02-12,New,n
C00982,Akinyi,Muriithi,0790 824 146,akinyi.muriithi12@gmail.com,18.0,Kisii,Kisii,Nyanza,2024-06-16,New,Yes
C00983,Nafula,Onyango,254710779448,nafula.onyango13@gmail.com,30.0,Ol Kalou,Nyandarua,Central,2024-05-14,Regular,Yes
C00984,David,Mwangi,0790703211 ,david.mwangi14@outlook.com,45.0,Mombasa,Mombasa,Coast,2024-09-09,VIP,Yes
C00985,Collins,Achieng,0745889365,collins.achieng15@gmail.com,36.0,Narok,Narok,Rift Valley,2022-06-11,Regular,Yes
C00986,Njeri,Wekesa,+254759252047,njeri.wekesa16@gmail.com,34.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-07-27,VIP,Yes
C00987,Ibrahim,Njoroge,0700 638 595,ibrahim.njoroge17@outlook.com,35.0,Embu,Embu,Eastern,2024-09-25,VIP,Yes
C00988,Wanjiku,Kariuki,254701568023,wanjiku.kariuki18@gmail.com,33.0,Karen,Nairobi,Nairobi Metro,2024-08-31,Loyal,Yes
C00989,Mercy,Hussein,0790905392 ,mercy.hussein19@gmail.com,40.0,Kisumu,kisumu,Nyanza,2023-08-12,Loyal,No
C00990,Achieng,Wafula,0733980780,achieng.wafula20@outlook.com,23.0,Kisii,Kisii,Nyanza,2025-03-31,Loyal,Yes
C00991,Anthony,Muriithi,+254710119378,anthony.muriithi21@gmail.com,31.0,Murang'a,Murang'a,Central,2022-07-27,New,No
C00992,Wanjiru,Mutua,,wanjiru.mutua22@gmail.com,20.0,Nyeri,Nyeri,Central,2024-01-14,Regular,Yes
C00993,Faith,Kilonzo,254722460341,faith.kilonzo23@outlook.com,32.0,Ol Kalou,Nyandarua,Central,2023-12-09,VIP,y
C00994,George,Abdullahi,0722858516 ,george.abdullahi24@gmail.com,30.0,Kericho,Kericho,Rift Valley,2024-03-07,Loyal,Yes
